Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster	Phage_source
OTU_10454	7404	45.13776337115073	Ellaviridae	High-quality	-	virulent	cluster_261963	subcluster_316284	IGVD
OTU_11049	6405	37.45511319281811	Inesviridae	Complete	Bacteroides	virulent	cluster_246942	subcluster_298453	IGVD
OTU_11257	6253	37.8698224852071	Inesviridae	Complete	Bacteroides	virulent	cluster_481811	subcluster_579943	IGVD
OTU_11400	6143	36.56194041999024	Almaviridae	Complete	Bacteroides	virulent	cluster_383799	subcluster_463462	IGVD
OTU_11466	6094	37.676403019363306	Almaviridae	Complete	Bacteroides	virulent	cluster_53371	subcluster_65213	IGVD
OTU_11948	5745	47.136640557006096	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_489041	subcluster_588630	IGVD
OTU_12510	5203	48.7603305785124	Hannibalviridae	Low-quality	-	virulent	cluster_5115	subcluster_6281	IGVD
OTU_759	58699	39.823506362970406	Estherviridae	Complete	Clostridium	virulent	cluster_277498	subcluster_334850	IGVD
OTU_786	57908	55.55709055743593	Bertramviridae	High-quality	Faecalibacterium	virulent	cluster_292119	subcluster_352946	IGVD
OTU_1233	46707	43.52238422506262	Evaviridae	Complete	Bacteroides	virulent	cluster_251035	subcluster_303191	IGVD
OTU_1300	45701	49.75383470821208	Jasminviridae	High-quality	-	temperate	cluster_196614	subcluster_237098	IGVD
OTU_1596	43055	52.344675415166655	Peterviridae	High-quality	-	temperate	cluster_263020	subcluster_317623	IGVD
OTU_1765	42030	52.57911015940995	Hannibalviridae	Complete	Flavonifractor	temperate	cluster_534726	subcluster_643930	IGVD
OTU_2102	40563	51.00707541355423	Tildeviridae	Medium-quality	-	temperate	cluster_492280	subcluster_592522	IGVD
OTU_2159	40282	37.709150489052185	Estherviridae	Medium-quality	Roseburia	virulent	cluster_251752	subcluster_304058	IGVD
OTU_2617	38368	57.891993327773136	Justinviridae	High-quality	Bifidobacterium	temperate	cluster_489032	subcluster_588615	IGVD
OTU_2685	38079	43.82468026996507	Astridviridae	Low-quality	Parabacteroides	virulent	cluster_323625	subcluster_391081	IGVD
OTU_3296	34567	45.77776492029971	Amandaviridae	Complete	-	temperate	cluster_468066	subcluster_563559	IGVD
OTU_3597	32918	44.14909775806549	Linaviridae	Complete	Bacteroides	virulent	cluster_548844	subcluster_660971	IGVD
OTU_4000	29811	54.422864043473886	Hannahviridae	Medium-quality	-	virulent	cluster_217606	subcluster_262609	IGVD
OTU_4751	24419	45.14107866825013	Alvaviridae	Medium-quality	-	virulent	cluster_257289	subcluster_310708	IGVD
OTU_5875	19368	46.05018587360595	Ludvigviridae	Medium-quality	Ruminococcus	virulent	cluster_291697	subcluster_352401	IGVD
OTU_6637	16897	30.928567201278334	Mateoviridae	Low-quality	-	temperate	cluster_410059	subcluster_495267	IGVD
OTU_7158	15549	54.858833365489744	Theoviridae	Low-quality	Oscillibacter	virulent	cluster_89927	subcluster_108959	IGVD
OTU_7587	14448	48.35271317829458	Alvaviridae	Low-quality	-	temperate	cluster_465223	subcluster_560272	IGVD
OTU_8092	13119	42.404146657519625	Salasmaviridae	Medium-quality	-	virulent	cluster_72800	subcluster_88275	IGVD
OTU_8646	11931	59.701617634733054	Oskarviridae	Low-quality	Ethanoligenens	temperate	cluster_518055	subcluster_623810	IGVD
OTU_8931	11339	45.24208483993297	Astridviridae	Low-quality	Parabacteroides	virulent	cluster_481846	subcluster_579996	IGVD
OTU_9007	11205	52.19991075412762	Sidselviridae	Low-quality	Oscillibacter	virulent	cluster_555615	subcluster_668800	IGVD
OTU_10263	7993	50.21894157387714	Inaviridae	Low-quality	Oscillibacter	virulent	cluster_114095	subcluster_137964	IGVD
OTU_10738	6675	36.19475655430712	Alpaviridae	Complete	Bacteroides	virulent	cluster_448270	subcluster_540516	IGVD
OTU_11587	6023	44.39648015938901	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_522732	subcluster_629435	IGVD
OTU_13804	3684	37.78501628664496	Alpaviridae	Medium-quality	Bacteroides	virulent	cluster_382211	subcluster_461534	IGVD
OTU_13830	3645	44.82853223593965	Inaviridae	Low-quality	Eubacterium	virulent	cluster_326457	subcluster_394564	IGVD
OTU_15057	2639	56.99128457749148	Inaviridae	Low-quality	Oscillibacter	virulent	cluster_162533	subcluster_195800	IGVD
OTU_15744	1886	36.6914103923648	Anelloviridae	Medium-quality	-	virulent	cluster_383800	subcluster_463463	IGVD
OTU_299	85024	34.1162495295446	Siljaviridae	Medium-quality	Anaerostipes	temperate	cluster_53372	subcluster_65214	IGVD
OTU_766	58488	38.1633839420052	Sisseviridae	Medium-quality	Ruminococcus	temperate	cluster_153608	subcluster_185260	IGVD
OTU_1762	42047	33.698004613884464	Bellaviridae	Low-quality	Anaerostipes	temperate	cluster_5116	subcluster_6282	IGVD
OTU_1962	41173	46.41391202972822	Mikkelviridae	Complete	-	virulent	cluster_277499	subcluster_334851	IGVD
OTU_2212	40064	39.25469249201278	Victoriaviridae	High-quality	Ruminococcus	temperate	cluster_292120	subcluster_352947	IGVD
OTU_2294	39670	43.49382404839929	Rosaviridae	Medium-quality	-	virulent	cluster_251036	subcluster_303192	IGVD
OTU_2321	39581	44.53652004749753	Ellenviridae	High-quality	Lactobacillus	temperate	cluster_196615	subcluster_237099	IGVD
OTU_2379	39362	38.80646308622529	Sebastianviridae	High-quality	Veillonella	virulent	cluster_263021	subcluster_317624	IGVD
OTU_5035	23067	42.61065591537695	Alberteviridae	Medium-quality	-	virulent	cluster_135348	subcluster_163064	IGVD
OTU_6177	18325	57.56070941336972	Mariusviridae	Low-quality	-	virulent	cluster_492281	subcluster_592523	IGVD
OTU_6497	17312	42.39256007393716	Ejnarviridae	Low-quality	Streptococcus	temperate	cluster_251753	subcluster_304059	IGVD
OTU_7104	15660	39.70625798212005	Elenaviridae	Low-quality	Ruminococcus	virulent	cluster_489033	subcluster_588616	IGVD
OTU_7454	14796	43.227899432279	Haraldviridae	Low-quality	-	virulent	cluster_323626	subcluster_391082	IGVD
OTU_8583	12048	44.14010624169987	Jeppeviridae	Low-quality	Erysipelatoclostridium	virulent	cluster_468067	subcluster_563560	IGVD
OTU_9402	10512	41.49543378995434	Stormviridae	Low-quality	Ruminococcus	virulent	cluster_548845	subcluster_660972	IGVD
OTU_9461	10417	47.8928674282423	Amandaviridae	Low-quality	-	virulent	cluster_217607	subcluster_262612	IGVD
OTU_11421	6125	41.436734693877554	Lasseviridae	Low-quality	Bacteroides	virulent	cluster_257290	subcluster_310710	IGVD
OTU_12468	5252	26.44706778370145	Sifviridae	Not-determined	Clostridioides	virulent	cluster_291698	subcluster_352402	IGVD
OTU_14221	3119	42.48156460403976	Lasseviridae	Low-quality	Bacteroides	virulent	cluster_410060	subcluster_495268	IGVD
OTU_71	114600	63.05148342059337	Kaisaviridae	Complete	-	virulent	cluster_89928	subcluster_108960	IGVD
OTU_125	99997	29.082872486174587	β-crassviridae	Complete	-	virulent	cluster_465224	subcluster_560273	IGVD
OTU_2353	39479	43.31670001773095	Sigridviridae	High-quality	-	temperate	cluster_72801	subcluster_88276	IGVD
OTU_6976	15967	48.45619089371829	Selmaviridae	Medium-quality	Bifidobacterium	virulent	cluster_518056	subcluster_623811	IGVD
OTU_10661	6787	58.55311625165758	Hannibalviridae	Low-quality	-	virulent	cluster_481847	subcluster_579997	IGVD
OTU_12021	5680	49.77112676056338	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_518239	subcluster_624042	IGVD
OTU_12597	5100	40.588235294117645	Gokushoviridae	Complete	Phascolarctobacterium	virulent	cluster_176041	subcluster_212196	IGVD
OTU_287	85455	36.0798080861272	Flandersviridae	Complete	Bacteroides	virulent	cluster_555616	subcluster_668801	IGVD
OTU_741	59259	40.00573752510167	Elenaviridae	High-quality	Roseburia	temperate	cluster_114096	subcluster_137965	IGVD
OTU_1780	41930	49.60887192940615	Ingridviridae	High-quality	-	temperate	cluster_531009	subcluster_639493	IGVD
OTU_2168	40259	50.90538761519164	Olineviridae	Medium-quality	Bacteroides	virulent	cluster_412145	subcluster_497861	IGVD
OTU_4800	24137	54.7375398765381	Sisseviridae	Low-quality	Intestinimonas	virulent	cluster_23818	subcluster_29092	IGVD
OTU_4832	23986	46.75644125740015	Solviridae	Low-quality	Lachnoclostridium	virulent	cluster_382212	subcluster_461535	IGVD
OTU_14430	2972	37.6514131897712	Anelloviridae	Medium-quality	-	virulent	cluster_326458	subcluster_394565	IGVD
OTU_2259	39836	42.22813535495531	Amandaviridae	High-quality	-	temperate	cluster_162534	subcluster_195801	IGVD
OTU_2291	39689	41.1675779183149	Madsviridae	High-quality	-	temperate	cluster_383801	subcluster_463464	IGVD
OTU_2499	38885	43.137456602803134	Markviridae	High-quality	Dialister	temperate	cluster_53373	subcluster_65215	IGVD
OTU_2670	38147	43.38217946365376	Liamviridae	High-quality	Ruminococcus	virulent	cluster_153609	subcluster_185261	IGVD
OTU_2839	37153	39.68185610852421	Nicolasviridae	Medium-quality	Enterococcus	temperate	cluster_5117	subcluster_6283	IGVD
OTU_3074	35750	43.49090909090909	Asgerviridae	High-quality	-	temperate	cluster_277500	subcluster_334852	IGVD
OTU_3173	35159	42.67470633408232	Kayaviridae	Complete	Dialister	temperate	cluster_292121	subcluster_352948	IGVD
OTU_3762	31716	37.41013999243284	Lasseviridae	Medium-quality	Bacteroides	virulent	cluster_251037	subcluster_303193	IGVD
OTU_3914	30521	41.32236820549785	Madsviridae	Medium-quality	-	virulent	cluster_196616	subcluster_237100	IGVD
OTU_4908	23567	45.38549666907116	Gustavviridae	Medium-quality	Blautia	virulent	cluster_263022	subcluster_317625	IGVD
OTU_5200	22300	44.60538116591928	Peterviridae	Medium-quality	Dialister	virulent	cluster_534727	subcluster_643931	IGVD
OTU_6168	18372	41.90071848465056	Sigurdviridae	Low-quality	Anaerostipes	virulent	cluster_492282	subcluster_592524	IGVD
OTU_6796	16412	47.55666585425298	Asgerviridae	Low-quality	-	temperate	cluster_251754	subcluster_304060	IGVD
OTU_6871	16244	29.95567594188624	Filipviridae	Low-quality	Clostridioides	temperate	cluster_489034	subcluster_588617	IGVD
OTU_13722	3753	50.38635758060218	Anelloviridae	High-quality	-	virulent	cluster_78919	subcluster_95738	IGVD
OTU_14313	3022	38.15354070152217	Anelloviridae	Complete	-	virulent	cluster_263001	subcluster_317591	IGVD
OTU_14610	2921	37.213283122218414	Anelloviridae	High-quality	-	virulent	cluster_468068	subcluster_563562	IGVD
OTU_14677	2899	39.323904794756814	Anelloviridae	Medium-quality	-	virulent	cluster_15584	subcluster_18755	IGVD
OTU_14912	2775	40.36036036036036	Anelloviridae	Medium-quality	-	virulent	cluster_548846	subcluster_660973	IGVD
OTU_1434	44479	52.0605229434115	Valdemarviridae	High-quality	Flavonifractor	temperate	cluster_217608	subcluster_262613	IGVD
OTU_3707	32140	49.38083385189795	Jeppeviridae	Medium-quality	-	virulent	cluster_257291	subcluster_310711	IGVD
OTU_5391	21402	44.33230539201944	Agneteviridae	Medium-quality	Blautia	virulent	cluster_291699	subcluster_352403	IGVD
OTU_11741	5908	36.98375084631009	Anelloviridae	High-quality	-	virulent	cluster_410061	subcluster_495269	IGVD
OTU_10920	6509	36.88738669534491	Alpaviridae	Complete	Bacteroides	virulent	cluster_292	subcluster_312	IGVD
OTU_11839	5823	36.49321655504036	Almaviridae	High-quality	Bacteroides	virulent	cluster_465225	subcluster_560274	IGVD
OTU_4597	25364	32.33717079325027	Oliverviridae	Low-quality	Clostridioides	virulent	cluster_72802	subcluster_88277	IGVD
OTU_6730	16608	42.36512524084778	Jeppeviridae	Low-quality	Ruminococcus	virulent	cluster_518057	subcluster_623812	IGVD
OTU_8606	12006	40.88788938863902	Jeppeviridae	Low-quality	Ruminococcus	virulent	cluster_481848	subcluster_579998	IGVD
OTU_8836	11543	50.39417828987265	Pernilleviridae	Low-quality	Ruminococcus	temperate	cluster_555617	subcluster_668802	IGVD
OTU_12285	5436	45.32744665194996	Noraviridae	Complete	-	virulent	cluster_178139	subcluster_214734	IGVD
OTU_13012	4673	42.8204579499251	Gokushoviridae	Complete	Parabacteroides	virulent	cluster_448271	subcluster_540517	IGVD
OTU_306	84611	36.198603018520046	Flandersviridae	Complete	Bacteroides	virulent	cluster_23819	subcluster_29093	IGVD
OTU_598	62132	40.12747054657825	Elenaviridae	High-quality	Roseburia	temperate	cluster_45987	subcluster_56166	IGVD
OTU_2120	40485	42.98135111769791	Malouviridae	Medium-quality	Bacteroides	virulent	cluster_326459	subcluster_394566	IGVD
OTU_4193	28337	58.37244591876345	Hugoviridae	Medium-quality	Faecalibacterium	temperate	cluster_162535	subcluster_195802	IGVD
OTU_4624	25192	55.906637027627816	Hannibalviridae	Medium-quality	Faecalibacterium	virulent	cluster_383802	subcluster_463465	IGVD
OTU_5357	21605	40.94422587364036	Rebeccaviridae	Low-quality	-	virulent	cluster_53374	subcluster_65216	IGVD
OTU_5401	21372	42.36384053902302	Ejnarviridae	Medium-quality	Streptococcus	virulent	cluster_153610	subcluster_185262	IGVD
OTU_6115	18547	55.51841268129617	Katrineviridae	Low-quality	Prevotella	virulent	cluster_5118	subcluster_6284	IGVD
OTU_6868	16249	41.86103760231399	Salasmaviridae	Medium-quality	Lachnoclostridium	virulent	cluster_277501	subcluster_334853	IGVD
OTU_8490	12253	44.03819472782176	Thorvaldviridae	Low-quality	Streptococcus	temperate	cluster_292122	subcluster_352951	IGVD
OTU_9505	10335	60.81277213352685	Sofieviridae	Low-quality	Faecalibacterium	temperate	cluster_251038	subcluster_303194	IGVD
OTU_10014	8900	39.89887640449438	Sylvesterviridae	Low-quality	-	virulent	cluster_196617	subcluster_237101	IGVD
OTU_11279	6236	39.84926234765875	Alpaviridae	Complete	Bacteroides	virulent	cluster_425049	subcluster_512969	IGVD
OTU_12046	5658	37.78720395899612	Alpaviridae	Medium-quality	Bacteroides	virulent	cluster_302350	subcluster_364946	IGVD
OTU_12223	5488	37.5	Gokushoviridae	Complete	-	virulent	cluster_492283	subcluster_592527	IGVD
OTU_12266	5452	40.62729273661042	Alpaviridae	Medium-quality	Bacteroides	virulent	cluster_542928	subcluster_653816	IGVD
OTU_13383	4170	42.18225419664269	Magnusviridae	Low-quality	-	virulent	cluster_489035	subcluster_588618	IGVD
OTU_13464	4056	38.09171597633136	Almaviridae	Medium-quality	Bacteroides	virulent	cluster_323627	subcluster_391083	IGVD
OTU_14831	2829	37.82255213856487	Anelloviridae	High-quality	-	virulent	cluster_468069	subcluster_563563	IGVD
OTU_549	63313	40.47983826386366	Thorviridae	High-quality	Bacteroides	virulent	cluster_548847	subcluster_660974	IGVD
OTU_752	58901	38.96028929899323	Elenaviridae	Complete	Eubacterium	temperate	cluster_217609	subcluster_262614	IGVD
OTU_2270	39790	51.17868811259111	Olineviridae	Medium-quality	Bacteroides	virulent	cluster_257292	subcluster_310712	IGVD
OTU_3734	31927	55.72086321921884	Ingridviridae	Medium-quality	-	temperate	cluster_326885	subcluster_395095	IGVD
OTU_5669	20292	49.31500098561009	Sigridviridae	Medium-quality	-	virulent	cluster_483288	subcluster_581730	IGVD
OTU_6003	18917	42.41687371147645	Jeppeviridae	Medium-quality	Ruminococcus	virulent	cluster_192936	subcluster_232765	IGVD
OTU_11169	6322	39.0540968048086	Morganviridae	Complete	Hungatella	virulent	cluster_465226	subcluster_560280	IGVD
OTU_11194	6303	40.79009995240362	Ellaviridae	Not-determined	-	virulent	cluster_72803	subcluster_88278	IGVD
OTU_1654	42706	39.98969699807989	Evaviridae	High-quality	Bacteroides	virulent	cluster_518058	subcluster_623813	IGVD
OTU_10951	6478	38.09817845013893	Alpaviridae	Complete	Bacteroides	virulent	cluster_481849	subcluster_579999	IGVD
OTU_11434	6114	38.30552829571475	Almaviridae	Complete	Bacteroides	virulent	cluster_555618	subcluster_668803	IGVD
OTU_11997	5696	46.875	Gokushoviridae	Complete	Faecalibacterium	virulent	cluster_365624	subcluster_441373	IGVD
OTU_314	83772	35.72195960464117	Flandersviridae	High-quality	Bacteroides	virulent	cluster_448272	subcluster_540518	IGVD
OTU_480	66003	28.112358529157767	Filipviridae	High-quality	-	temperate	cluster_23820	subcluster_29094	IGVD
OTU_639	61335	57.1305127578055	Hubertviridae	High-quality	Bifidobacterium	virulent	cluster_382213	subcluster_461536	IGVD
OTU_1568	43242	59.25026594514592	Peterviridae	Complete	Flavonifractor	temperate	cluster_326460	subcluster_394567	IGVD
OTU_2589	38529	28.96259960030107	Oliverviridae	Medium-quality	Clostridioides	temperate	cluster_162536	subcluster_195803	IGVD
OTU_2694	38051	38.55089222359465	Arnoldviridae	Medium-quality	Veillonella	virulent	cluster_401372	subcluster_484751	IGVD
OTU_3006	36099	57.87971965982437	Albaviridae	Complete	Faecalibacterium	temperate	cluster_394970	subcluster_477214	IGVD
OTU_3174	35153	47.51514806702131	Jeppeviridae	Medium-quality	Hungatella	virulent	cluster_153611	subcluster_185264	IGVD
OTU_5390	21408	51.195814648729446	Hannahviridae	Low-quality	Prevotella	virulent	cluster_5119	subcluster_6285	IGVD
OTU_5522	20927	32.57514216084484	Oliverviridae	Low-quality	Clostridioides	virulent	cluster_277502	subcluster_334854	IGVD
OTU_5759	19865	55.1522778756607	Oliviaviridae	Medium-quality	Rothia	virulent	cluster_98115	subcluster_118668	IGVD
OTU_6145	18436	43.77847689303537	Juliusviridae	Low-quality	Blautia	virulent	cluster_251039	subcluster_303195	IGVD
OTU_6282	17958	60.89765007239113	Kasperviridae	High-quality	Bifidobacterium	temperate	cluster_196618	subcluster_237102	IGVD
OTU_6539	17145	54.167395742198885	Inaviridae	Low-quality	Faecalibacterium	virulent	cluster_263023	subcluster_317627	IGVD
OTU_1037	51175	40.89887640449438	Majviridae	High-quality	Bacteroides	virulent	cluster_534728	subcluster_643932	IGVD
OTU_1131	48800	55.72131147540984	Bertramviridae	High-quality	Faecalibacterium	virulent	cluster_161338	subcluster_194362	IGVD
OTU_1327	45444	54.89393539301118	Bertramviridae	High-quality	-	temperate	cluster_251755	subcluster_304061	IGVD
OTU_2821	37300	55.54691689008043	Ebbeviridae	Medium-quality	-	virulent	cluster_489036	subcluster_588619	IGVD
OTU_3133	35371	33.19103220152102	Theaviridae	Medium-quality	Erysipelatoclostridium	temperate	cluster_323628	subcluster_391084	IGVD
OTU_3145	35318	41.61900447363951	Jonatanviridae	Medium-quality	Blautia	virulent	cluster_468070	subcluster_563566	IGVD
OTU_3695	32213	61.1212864371527	Justinviridae	Medium-quality	Bifidobacterium	temperate	cluster_548848	subcluster_660975	IGVD
OTU_4676	24889	43.71810840130178	Amandaviridae	Medium-quality	-	temperate	cluster_217610	subcluster_262615	IGVD
OTU_5071	22866	41.64698679261786	Adrianviridae	Medium-quality	Blautia	temperate	cluster_257293	subcluster_310713	IGVD
OTU_5523	20925	38.37514934289128	Merleviridae	Medium-quality	Veillonella	virulent	cluster_291700	subcluster_352404	IGVD
OTU_6454	17444	61.602843384544826	Ellinorviridae	Low-quality	Bifidobacterium	virulent	cluster_410062	subcluster_495270	IGVD
OTU_6552	17109	38.728154772342045	Karlviridae	Low-quality	Enterococcus	temperate	cluster_192937	subcluster_232766	IGVD
OTU_7759	13960	46.03151862464183	Amandaviridae	Low-quality	Blautia	temperate	cluster_465227	subcluster_560281	IGVD
OTU_8032	13237	41.73906474276649	Lasseviridae	Low-quality	Bacteroides	virulent	cluster_72804	subcluster_88279	IGVD
OTU_8133	13023	51.30154342317438	Sanderviridae	Low-quality	Parabacteroides	temperate	cluster_518059	subcluster_623814	IGVD
OTU_8968	11281	50.36787518836982	Sisseviridae	Low-quality	-	virulent	cluster_481850	subcluster_580000	IGVD
OTU_11533	6063	41.58007587003134	Alpaviridae	Complete	Bacteroides	virulent	cluster_10949	subcluster_13336	IGVD
